family_id,publication_number,pub_country,filing_date,cpc_code,cpc_inventive,cpc_first,whitelist_hit,assignees,assignee_countries
59850239,TW-201734834-A,TW,20170118,G06F16/957,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F16/957,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/31,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/31,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/41,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/41,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/44,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/44,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06F21/6263,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q20/12,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q20/12,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q20/40,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q20/40,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q30/0601,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q30/0601,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q30/0609,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q30/0609,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q30/0637,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,G06Q30/0637,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L2209/76,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L2209/76,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0281,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0807,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0815,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0815,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0815,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0823,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0823,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0853,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0876,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0876,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L63/0876,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L67/02,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L67/02,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L67/02,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L67/146,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L9/3213,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L9/3213,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-201734834-A,TW,20170118,H04L9/3247,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F16/22,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F16/957,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F16/957,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/31,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/31,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/41,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/41,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/44,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/44,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06F21/6263,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q20/12,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q20/12,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q20/40,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q20/40,true,false,fintech,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q30/0601,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q30/0601,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q30/0609,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q30/0609,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q30/0637,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,G06Q30/0637,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L2209/76,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L2209/76,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0281,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0807,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0815,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0815,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0815,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0823,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0823,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0853,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0876,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0876,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L63/0876,true,true,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L67/02,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L67/02,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L67/02,false,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L67/146,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L9/3213,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L9/3213,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,TW-I671644-B,TW,20170118,H04L9/3247,true,false,,ALIBABA GROUP SERVICES LTD,HK
59850239,US-10721231-B2,US,20180911,G06F16/22,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F16/22,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/41,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/41,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/41,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/44,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/44,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/44,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/6263,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06F21/6263,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q20/12,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q20/12,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q20/12,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q20/40,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q20/40,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q20/40,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0601,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0601,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0601,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0609,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0609,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0609,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0637,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0637,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,G06Q30/0637,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L2209/76,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L2209/76,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L2209/76,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0281,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0807,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0815,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0815,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0815,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0815,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0823,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0823,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0823,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0853,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0853,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L67/02,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L67/02,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L67/02,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L67/02,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L67/146,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L9/3213,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L9/3213,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L9/3213,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10721231-B2,US,20180911,H04L9/3247,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-10868813-B2,US,20200610,G06F16/22,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F16/22,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F16/957,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F16/957,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F16/957,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/31,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/31,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/31,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/41,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/41,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/41,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/44,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/44,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/44,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/6263,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06F21/6263,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q20/12,true,false,fintech,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q20/12,true,false,fintech,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q20/12,true,false,fintech,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q20/40,true,false,fintech,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q20/40,true,false,fintech,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q20/40,true,false,fintech,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0601,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0601,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0601,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0609,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0609,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0609,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0637,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0637,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,G06Q30/0637,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L2209/76,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L2209/76,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L2209/76,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0281,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0807,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0815,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0815,true,true,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0815,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0815,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0823,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0823,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0823,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0853,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0853,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0876,true,true,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0876,true,true,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0876,true,true,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L63/0876,true,true,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L67/02,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L67/02,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L67/02,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L67/02,false,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L67/146,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L9/3213,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L9/3213,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L9/3213,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-10868813-B2,US,20200610,H04L9/3247,true,false,,ADVANCED NEW TECHNOLOGIES CO LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F16/22,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F17/30312,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/41,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/41,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/44,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/44,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06F21/6263,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q20/12,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q20/12,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q20/40,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q20/40,true,false,fintech,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0601,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0601,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0609,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0609,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0609,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0637,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,G06Q30/0637,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L2209/76,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L2209/76,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0281,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0807,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0815,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0815,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0815,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0823,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0823,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0853,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0853,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L63/0876,true,true,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L67/02,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L67/02,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L67/02,false,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L67/146,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L9/3213,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L9/3213,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2018375863-A1,US,20180911,H04L9/3247,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F16/22,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F16/22,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F16/957,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F21/31,true,false,,ALIBABA GROUP HOLDING LTD,KY
59850239,US-2020304501-A1,US,20200610,G06F21/41,true,false,,ALIBABA GROUP HOLDING LTD,KY
